time,value
68.005229,2.349434
68.005229,3.528959
68.005229,3.175852
68.005229,2.668789
68.005229,3.570742
68.005229,2.179083
68.005229,3.466935
68.005229,2.906694
68.005229,2.413767
68.058015,3.514439
68.058015,2.087248
68.058015,3.410536
68.058015,3.498332
68.061016,2.213461
68.061016,3.583868
68.061016,2.992519
68.117165,2.551471
68.117165,3.530017
68.118108,2.089316
68.118108,3.416305
68.142217,2.780722
68.142217,2.578348
68.142217,3.419238
68.142217,2.178314
68.144825,3.373273
68.144825,2.837938
68.144825,2.575944
68.193443,3.415007
68.193443,2.084075
68.196442,3.324471
68.196442,2.709513
68.247832,2.555317
68.247832,3.466069
68.247832,2.844958
68.247832,2.534402
68.247832,3.429191
68.247832,2.318999
68.247832,3.460780
68.251277,2.920349
68.276831,2.812936
68.276831,3.463281
68.331439,2.357127
68.331439,3.484532
68.331439,3.360531
68.331439,3.374956
68.331439,3.451789
68.331439,2.263465
68.341312,3.452607
68.375915,2.934821
68.375915,2.894241
68.406711,3.401544
68.406711,2.332365
68.406711,3.435057
68.406711,2.989538
68.432029,2.325538
68.432029,3.451693
68.432029,2.833707
68.432029,2.794569
68.432029,3.442221
68.432029,2.354675
68.432029,3.388995
68.435032,2.980691
68.493994,2.904771
68.493994,3.444144
68.493994,2.513487
68.493994,3.492562
68.493994,3.112673
68.493994,3.346492
68.520268,3.566751
68.520268,3.491071
68.520268,3.785568
68.520268,3.462704
68.522366,3.410343
68.550629,3.444769
68.550629,3.044542
68.572690,2.671337
68.572690,3.263119
68.572690,1.957669
68.572690,3.254272
68.574949,2.522382
68.575460,2.534066
68.575460,3.128444
68.622253,1.485417
68.622253,2.295872
68.624263,4.471493
68.624263,6.558308
68.624263,6.313912
68.624263,4.002077
68.679203,3.478330
68.700573,3.240136
68.700573,3.337981
68.700573,3.510304
68.700573,2.490696
68.700573,3.463233
68.700573,2.954102
68.729802,3.249801
68.750830,3.551750
68.750830,3.269466
68.750830,3.393755
68.750830,3.484052
68.750830,3.261003
68.750830,3.515497
68.752810,3.366590
68.752810,3.512948
68.752810,3.604927
68.800507,3.458617
68.800507,3.646181
68.802293,3.493620
68.802293,3.600119
68.802293,3.680992
68.802293,3.456020
68.848891,3.703109
68.848891,3.516458
68.848891,3.498428
68.857747,3.526796
68.858725,3.034782
68.858725,3.589542
68.858725,3.471358
68.922841,2.783366
68.922841,3.565982
68.922841,2.825293
68.946398,3.099691
68.946398,3.374715
68.949404,2.116818
68.949404,3.408132
68.949404,2.422037
68.949404,2.856305
68.949404,3.348030
68.949404,2.420546
68.949404,3.469723
68.995296,3.145128
68.995551,3.239992
68.997552,3.477032
68.997552,3.135320
69.042568,3.549490
69.043444,2.919580
69.043444,3.153542
69.045449,3.381495
69.045449,2.205527
69.091620,2.888183
69.091620,3.348271
69.091620,2.163553
69.091620,3.427027
69.091620,2.549884
69.091620,2.965401
69.091620,3.330481
69.093622,2.134512
69.093622,3.407651
69.139797,2.562866
69.139797,2.857219
69.141792,3.288602
69.141792,2.399006
69.141792,3.454049
69.141792,2.544259
69.141792,2.953188
69.187920,3.244223
69.187920,2.457472
69.189920,3.408324
69.189920,2.799377
69.236039,3.168495
69.236039,3.371157
69.236039,2.900443
69.236039,3.333462
69.236039,3.478474
69.238040,3.460300
69.238040,3.644498
69.283153,3.578483
69.283153,3.633536
69.283153,3.407170
69.285159,2.441606
69.285159,3.389861
69.285159,2.150234
69.285159,2.799617
69.345968,3.194459
69.345968,2.042148
69.345968,3.342789
69.442562,2.487908
69.442562,2.421412
69.442562,1.631343
69.442562,1.789193
69.442562,4.991009
69.442562,5.996577
69.442562,6.342761
69.442562,4.328500
69.446641,2.889337
69.446641,3.003770
69.446641,3.346299
69.446641,3.284515
69.446641,3.470637
69.473400,3.155898
69.473400,3.408853
69.497461,3.440394
69.497461,3.298747
69.497461,3.571848
69.497461,3.357406
69.497461,3.479580
69.497461,3.490591
69.497461,3.385341
69.526946,3.595984
69.526946,3.498668
69.526946,3.604927
69.548194,3.642527
69.548550,3.565164
69.549647,3.683011
69.549647,3.718399
69.596391,3.698349
69.596391,3.828408
69.596391,3.712725
69.596391,3.790376
69.596391,3.728352
69.598477,3.689935
69.598477,3.778596
69.645422,3.623439
69.645422,3.644546
69.647500,3.598533
69.647500,3.198017
69.647500,3.488860
69.647500,2.733746
69.647500,3.123347
69.693777,3.163062
69.693777,1.997721
69.693777,3.410295
69.693777,2.384630
69.722609,2.331356
69.722609,3.438952
69.722609,2.716870
69.747470,3.165707
69.747470,3.255715
69.747470,2.490600
69.747470,3.403227
69.760574,2.446366
69.760574,3.133108
69.760574,3.288458
69.829673,2.683598
69.829673,3.477080
69.829673,2.811445
69.829673,3.274947
69.829673,3.294179
69.829673,2.740045
69.829673,3.370292
69.829673,2.993913
69.829673,3.243310
69.862320,3.209316
69.863328,2.998048
69.886573,3.300190
69.886573,3.294564
69.896605,3.209941
69.896605,3.386976
69.896605,3.114500
69.928499,3.331490
69.928499,3.381254
69.964936,3.291295
69.964936,3.505400
69.964936,3.503092
69.964936,3.602860
69.964936,3.401641
69.996837,2.815340
69.997834,3.425489
69.997834,2.479830
69.997834,2.999731
70.026290,3.164649
70.026290,1.947380
70.030285,3.108635
70.030285,1.955890
70.030285,2.900924
70.030285,1.700820
70.030285,1.189718
70.061347,1.952717
70.065223,4.797771
70.095238,6.418056
70.095238,5.078517
70.095238,3.444096
70.120322,3.190420
70.120322,3.176958
70.120322,3.204027
70.120322,3.375052
70.122871,3.152052
70.122871,3.316826
70.186761,3.264417
70.187730,3.297834
70.187730,3.495206
70.187730,3.395919
70.187730,3.615698
70.187730,3.558289
70.187730,3.611178
70.213555,3.740660
70.213555,3.623294
70.217629,3.635651
70.217629,3.654932
70.217629,3.453953
70.249280,3.578483
70.249280,3.478955
70.277950,3.441308
70.277950,3.533142
70.277950,3.381206
70.277950,3.487898
70.302426,3.352406
70.302426,3.261388
70.302426,3.362070
70.302426,3.213355
70.305247,3.300190
70.305247,3.224943
70.305247,3.215615
70.335778,3.271966
70.364384,3.069352
70.364504,3.154408
70.364504,3.058197
70.364504,3.056707
70.388063,3.120126
70.388063,3.012520
70.388063,2.983576
70.398913,3.102817
70.398913,2.980354
70.430113,3.094066
70.430113,3.072045
70.462100,3.066179
70.462100,3.087431
70.462100,2.988191
70.462100,3.076468
70.462100,2.992374
70.490572,2.981700
70.490572,3.101567
70.529307,2.963382
70.530308,3.014636
70.530308,2.991990
70.530308,2.872797
70.558681,2.966315
70.559680,2.905011
70.559680,2.339289
70.559680,2.827937
70.559680,2.837313
70.584376,2.272601
70.584376,3.143109
70.584376,2.739324
70.584376,2.851449
70.584376,2.907463
70.587379,1.751017
70.587379,2.831447
70.587379,2.053928
70.587379,2.365638
70.646771,2.588974
70.646771,1.426614
70.670324,2.771346
70.670324,2.435355
70.670324,2.287121
70.670324,1.953198
70.672329,1.948534
70.672329,4.887394
70.672329,5.600870
70.723100,3.946592
70.723100,3.222202
70.723100,1.900597
70.723100,2.493918
70.723100,2.665904
70.726236,2.180910
70.726236,2.730525
70.726236,2.568395
70.726236,2.676097
70.778311,2.636190
70.778311,2.578156
70.778311,2.740189
70.778311,2.645806
70.778311,2.833707
70.804563,2.744132
70.804563,2.800627
70.828101,2.840246
70.828101,2.812888
70.830105,2.937658
70.830105,2.827841
70.830105,2.920974
70.879205,2.948717
70.879205,2.882653
70.879205,2.982277
70.879205,3.044446
70.881456,2.975161
70.881456,3.012665
70.881456,2.906886
70.951489,2.983479
70.951489,2.977806
70.951489,2.891981
70.951489,2.939245
70.979923,2.761922
70.979923,2.851689
70.979923,2.827889
70.979923,2.745863
70.979923,2.815484
70.981903,2.691868
70.981903,2.709754
70.981903,2.735381
70.982900,2.689608
71.037295,2.799281
71.037295,2.662298
71.037295,2.808512
71.060065,2.842987
71.060065,2.704513
71.060065,2.843900
71.060065,2.817984
71.062438,2.708840
71.062438,2.884240
71.062438,2.810628
71.109660,2.919051
71.109660,2.896741
71.109660,2.968574
71.111739,3.162774
71.111739,3.082190
71.111739,3.086613
71.159869,3.051803
71.159869,2.334289
71.159869,2.644748
71.161861,2.355540
71.161861,1.426373
71.161861,2.728842
71.161861,1.274918
71.216063,1.870498
71.216063,2.456895
71.216063,1.358579
71.239302,1.608264
71.239302,1.083892
71.241878,1.198469
71.241878,4.061554
71.241878,5.684819
71.241878,4.800993
71.289655,2.721197
71.289655,1.403920
71.289655,1.667981
71.292096,1.434163
71.292096,1.551673
71.292096,1.516189
71.292096,1.481907
71.345458,1.838573
71.345458,1.461377
71.366649,1.740631
71.366649,1.577108
71.366649,2.161629
71.366649,2.856497
71.366649,1.841602
71.367641,1.672404
71.367641,2.704417
71.367641,1.667644
71.367641,2.343232
71.417486,2.017386
71.417486,1.817705
71.417486,3.067044
71.417486,1.830735
71.417486,2.563828
71.458513,2.511708
71.458513,1.903915
71.483901,3.283217
71.483901,1.702984
71.484990,2.431509
71.487001,2.405112
71.487001,1.794530
71.487001,2.820629
71.487001,1.696445
71.551359,2.241204
71.551359,2.005029
71.551359,1.642738
71.551359,2.145570
71.551359,1.867566
71.578761,1.734141
71.582329,2.725140
71.582843,1.656922
71.582943,2.138647
71.582943,2.034118
71.643413,1.810349
71.643413,2.986941
71.643413,1.738131
71.643413,2.504207
71.643413,2.233559
71.665612,1.778039
71.665612,3.041706
71.665612,1.731785
71.665612,2.878518
71.667609,2.749084
71.667609,1.514939
71.667609,3.501217
71.667609,1.890596
71.667609,1.899491
71.723575,3.310335
71.723575,1.687069
71.723575,2.320249
71.724080,2.016905
71.744636,1.742122
71.744636,2.835678
71.744636,1.689040
71.744636,2.411266
71.744636,2.105855
71.794283,1.567347
71.794283,2.305248
71.794283,1.591147
71.794283,2.896789
71.794283,2.745286
71.822598,1.793953
71.822598,3.341395
71.843965,1.839005
71.844661,2.743411
71.844661,2.660471
71.844661,1.951371
71.872691,2.890443
71.872691,2.711341
71.872691,1.961612
71.895232,3.361301
71.895232,1.833043
71.897232,2.919628
71.897232,2.715572
71.897232,1.957044
71.897232,3.384812
71.922269,1.743612
71.955267,3.169024
71.955267,2.921647
71.955267,2.161149
71.955267,3.446212
71.989100,1.936129
71.989100,3.296247
72.022913,3.153206
72.022913,2.251301
72.022913,3.544153
72.049577,2.121386
72.049577,3.398179
72.049577,2.841977
72.049577,2.067871
72.049577,3.419094
72.049577,3.227587
72.049577,2.311979
72.052570,3.438038
72.052570,2.227885
72.081043,3.238453
72.081043,3.081421
72.108161,2.173650
72.108161,3.385870
72.129708,2.167784
72.129708,3.328077
72.129708,3.124934
72.132218,2.770144
72.132218,3.451933
72.179398,2.740766
72.179398,3.513766
72.179398,3.317643
72.179398,3.517035
72.179398,3.421450
72.181404,2.658884
72.181404,3.472416
72.181404,3.429576
72.181404,3.079642
72.229864,3.669741
72.229864,3.587955
72.231865,3.807445
72.231865,3.674741
72.231865,3.119309
72.277938,3.146811
72.277938,1.967382
72.277938,2.312412
72.277938,2.034599
72.279938,2.607533
72.279938,3.448760
72.330205,1.951179
72.330205,3.166909
72.330205,2.634411
72.330205,2.186968
72.330205,1.855497
72.390924,3.029733
72.390924,5.407199
72.390924,6.180535
72.390924,5.996817
72.390924,4.422114
72.416532,3.423950
72.416532,3.516699
72.416532,3.498957
72.416532,3.559827
72.416532,3.635315
72.418530,3.405776
72.418530,3.503332
72.418530,3.528238
72.447621,3.333125
72.470639,3.579877
72.470639,3.395294
72.470639,3.513189
72.470639,3.497322
72.482633,3.262254
72.482633,3.716139
72.514162,3.561991
72.514162,3.735468
72.551253,3.684550
72.551253,3.622621
72.551253,3.793886
72.551253,3.755806
72.553946,3.643825
72.581994,3.846102
72.581994,3.573963
72.581994,3.544009
72.581994,3.591801
72.581994,3.306104
72.604031,3.646710
72.604031,2.804858
72.607029,3.263167
72.607029,3.280476
72.607029,2.285919
72.607029,3.276149
72.661053,2.155956
72.661312,2.623929
72.661312,2.800483
72.682857,2.194565
72.683852,3.246579
72.683852,2.242406
72.683852,2.366984
72.685362,3.386543
72.685362,2.292170
72.731968,3.064640
72.733479,3.019300
72.733479,2.311739
72.733479,3.561655
72.733479,2.647297
72.783134,3.363801
72.783134,3.438134
72.783134,3.529200
72.783134,3.552183
72.783134,2.264379
72.785133,2.942274
72.785133,3.104644
72.785133,2.387803
72.785133,3.568001
72.831223,2.398092
72.831223,3.240521
72.831223,3.104884
72.833220,2.692781
72.833220,3.431451
72.857315,3.287977
72.858312,2.798463
72.877375,3.633103
72.877375,2.876114
72.877375,3.600504
72.926014,3.485783
72.926014,3.159841
72.926014,3.658682
72.926014,3.047668
72.926014,3.610553
72.928019,3.498764
72.928019,3.224462
72.972637,3.655413
72.972637,3.119453
72.972637,3.592667
72.972637,3.431211
72.981872,3.412363
72.981872,3.666231
73.013930,3.474772
73.013930,3.646181
73.013930,3.496168
73.040764,2.926359
73.041687,3.633247
73.063607,3.466214
73.063607,3.238453
73.063607,3.647335
73.065591,3.238213
73.065591,3.600023
73.109952,3.489437
73.110889,3.385582
73.110889,3.744892
73.110889,3.501072
73.111924,3.724553
73.112934,3.623631
73.112934,3.550500
73.158119,3.718399
73.158119,3.538431
73.158119,3.625362
73.158119,3.634401
73.160088,3.566992
73.160088,3.687915
73.160088,3.536027
73.205150,3.577137
73.205150,3.757922
73.207191,3.522565
73.207191,3.688012
73.207191,3.686858
73.207191,3.640988
73.251885,3.757922
73.251885,3.577329
73.251885,3.714264
73.253869,3.647575
73.253869,3.591561
73.253869,3.767201
73.253869,3.636324
73.300016,3.787876
73.300016,3.735179
73.300016,3.795184
73.302197,3.933706
73.302197,3.796723
73.346545,3.817109
73.346545,3.702051
73.348632,3.641998
73.348632,3.708110
73.348632,3.606130
73.348632,3.636998
73.348632,3.674308
73.392891,3.537374
73.392891,3.719841
73.392891,3.521891
73.439615,2.509881
73.439615,3.671760
73.439615,5.190786
73.439615,7.232982
73.442207,6.343290
73.442207,4.238300
73.442207,3.783260
73.466073,3.788116
73.466073,3.930677
73.486351,3.691954
73.486351,3.710802
73.496734,3.783981
73.496734,3.621564
73.557415,3.784126
73.557415,3.737054
73.557415,3.662240
73.557415,3.836246
73.557415,3.677290
73.557415,3.765134
73.557415,3.854757
73.581126,3.747199
73.581126,3.890144
73.581126,3.818792
73.581126,3.849997
73.583095,3.886827
73.583095,3.738929
73.583095,3.787924
73.628096,3.771961
73.628096,3.745469
73.630067,3.814273
73.630067,3.687531
73.630067,3.739939
73.675125,3.619544
73.676062,3.665654
73.676062,3.707965
73.676062,3.644931
73.678098,3.771577
73.678098,3.823312
73.728014,3.754940
73.728014,3.826293
73.728014,3.712389
73.730481,3.748978
73.730481,3.809849
73.730989,3.711091
73.730989,3.837832
73.730989,3.760470
73.784486,3.755421
73.784486,3.856392
73.784486,3.731477
73.837808,3.897357
73.838789,3.762730
73.838789,3.850478
73.838789,3.869470
73.838970,3.797829
73.838970,3.882500
73.838970,3.737150
73.838970,3.784703
73.838970,3.795088
73.838970,3.781866
73.851065,3.828408
73.852979,3.845814
73.879497,3.762922
73.903594,3.869373
73.903594,3.741911
73.906595,3.780808
73.906595,3.805137
73.906595,3.720226
73.906595,3.845814
73.934967,3.738497
73.959515,3.741670
73.959515,3.766384
73.959515,3.639017
73.959515,3.744459
73.962605,3.692531
73.962605,3.728063
74.014362,3.764220
74.014362,3.669837
74.014362,3.831101
74.024379,3.818984
74.024379,3.670943
74.024379,3.791097
74.024379,3.697772
74.092287,3.728784
74.092287,3.772634
74.092287,3.749988
74.092287,3.733208
74.092287,3.637623
74.095272,3.589301
74.119792,3.709744
74.119792,3.288698
74.119792,3.532806
74.119792,3.638152
74.143869,3.183256
74.143869,3.817205
74.145941,3.235328
74.145941,3.577521
74.192424,3.746863
74.193379,3.622285
74.193379,3.827254
74.193379,3.730611
74.193379,3.094739
74.196337,3.784799
74.221136,3.205806
74.247283,3.665702
74.247866,3.626997
74.247866,3.072814
74.247866,3.739555
74.247866,2.934773
74.247866,3.286246
74.247866,3.632526
74.267856,2.957852
74.267856,3.773259
74.267856,3.069929
74.267856,3.501072
74.315296,3.639113
74.315296,2.957612
74.315296,3.783116
74.315296,3.078055
74.315296,3.576944
74.342649,3.519151
74.342649,2.736487
74.362614,3.531460
74.362614,3.714072
74.362614,3.411738
74.362614,3.899520
74.362614,3.777058
74.387187,4.041600
74.387187,3.926205
74.407854,4.010588
74.407854,3.941832
74.407854,3.493379
74.407854,3.342549
74.407854,3.427556
74.459776,2.439634
74.460690,3.496985
74.460690,2.392178
74.460690,3.101807
74.460690,3.193546
74.460690,2.443385
74.487823,3.359281
74.507720,1.890212
74.507720,1.931465
74.507720,3.965007
74.507720,5.898347
74.556074,7.466223
74.556074,5.170880
74.556074,3.910964
74.556074,3.799896
74.556074,3.719360
74.598694,3.815859
74.598694,3.502803
74.625193,2.943716
74.625193,3.686665
74.625193,3.076613
74.625193,3.650028
74.628896,3.631997
74.628896,3.671568
74.628896,3.798454
74.628896,3.727486
74.628896,3.797636
74.657009,3.692675
74.657009,3.760662
74.705170,3.817975
74.705170,3.713783
74.705170,3.739795
74.705170,3.788741
74.705170,3.752873
74.705170,3.897405
74.728467,3.766720
74.728467,3.848699
74.729451,3.813984
74.749054,3.671424
74.749054,3.811051
74.749054,3.581224
74.751056,3.686425
74.751056,3.712100
74.795154,3.592523
74.796066,3.727775
74.797150,3.648249
74.797150,3.592571
74.797150,3.631372
74.821420,3.287737
74.821420,3.603245
74.842388,3.637959
74.842388,3.051033
74.842388,3.649739
74.844481,3.592138
74.844481,3.435057
74.892661,3.672145
74.892661,3.582666
74.893742,3.675030
74.893742,3.576031
74.893742,3.638584
74.940760,3.642575
74.940760,3.527228
74.941823,3.618967
74.941823,3.547086
74.941823,3.386303
74.941823,3.596417
74.941823,3.359474
74.987489,3.652480
74.987489,3.492802
74.987489,3.373177
74.987489,3.647335
74.989483,3.041561
74.989483,3.239415
75.013695,3.533479
75.013695,3.073391
75.034817,3.558625
75.036794,3.426547
75.036794,3.192776
75.037743,3.583435
75.037743,3.094018
75.081608,3.584445
75.081608,3.284082
75.081608,2.943043
75.091725,3.616852
75.091725,3.316681
75.118636,3.630026
75.150708,3.431114
75.151660,3.123684
75.151660,3.497370
75.175057,2.959679
75.175057,3.541316
75.175057,3.333414
75.175057,3.137147
75.175057,3.559154
75.177132,3.336154
75.177132,2.894722
75.177132,3.515256
75.177132,2.963526
75.221508,3.612236
75.221508,3.427989
75.221508,3.106423
75.223587,3.573915
75.223587,2.958333
75.268137,3.615121
75.268137,3.360435
75.270183,3.288217
75.271238,3.548096
75.271238,3.175660
75.315861,3.701907
75.315861,3.387938
75.362982,3.459530
75.362982,3.598292
75.363924,3.346924
75.363924,3.606706
75.365896,3.533816
75.365896,3.578050
75.365896,3.614640
75.390140,3.341780
75.390140,3.197056
75.391084,3.531267
75.391084,2.869672
75.413020,3.589349
75.413020,3.335577
75.413020,3.325769
75.413020,3.576223
75.413020,2.969440
75.415088,3.622429
75.415088,3.462704
75.460047,3.543672
75.460047,3.786193
75.462665,3.734169
75.462665,3.856295
75.462665,3.682001
75.486657,3.630651
75.486657,3.484052
75.506376,2.965786
75.506376,2.935783
75.509298,3.515737
75.509298,2.488437
75.509298,3.412603
75.554121,2.856257
75.554121,2.859526
75.554121,2.988047
75.557482,1.699811
75.557482,2.556856
75.557482,4.841813
75.582398,6.827803
75.603272,6.104182
75.603272,4.146946
75.612169,3.612717
75.612169,3.601418
75.612169,3.635651
75.612169,3.487706
75.671947,2.462617
75.671947,3.456742
75.671947,2.914195
75.695106,2.453770
75.695106,3.508765
75.697086,3.093249
75.697086,3.326778
75.697086,3.515881
75.697086,3.020838
75.697086,3.647768
75.741871,3.316826
75.742837,3.390630
75.742837,3.554058
75.742837,3.262831
75.743864,3.707484
75.744873,3.511169
75.789143,3.664115
75.790181,3.655509
75.790181,3.607812
75.791218,3.721716
75.792218,3.421883
75.792218,3.569011
75.792218,3.560356
75.815585,2.449635
75.815585,3.544778
75.837296,3.447366
75.838955,2.296833
75.838955,3.503524
75.883863,2.813994
75.883863,2.754854
75.883863,3.284419
75.883863,2.134367
75.885921,3.224414
75.885921,2.293275
75.885921,2.651143
75.936183,3.195854
75.936183,2.313085
75.936183,3.425489
75.936183,2.996702
75.941279,3.308604
75.941279,3.455684
75.941279,2.989297
76.003870,3.526411
76.003870,3.222010
76.003870,3.329663
76.003870,3.478234
76.037140,3.040552
76.059194,3.216048
76.059194,3.414623
76.059194,2.869143
76.059194,3.509294
76.059194,3.077863
76.059194,3.566703
76.088692,3.340001
76.088692,2.421363
76.109369,3.470829
76.110263,2.791011
76.110263,3.143638
76.110263,3.358175
76.110263,2.729611
76.110263,3.449481
76.110263,2.851978
76.149687,3.196142
76.149687,3.291775
76.149687,2.610659
76.177711,3.426162
76.177711,2.859815
76.177711,2.608447
76.177711,3.541460
76.181172,3.419046
76.181172,3.580310
76.181172,3.663442
76.208337,3.713014
76.209320,3.803166
76.236978,3.563193
76.236978,3.526171
76.236978,3.362358
76.236978,2.615563
76.260977,3.414430
76.260977,2.625564
76.260977,3.091518
76.260977,3.484725
76.261955,3.371350
76.287007,3.437605
76.287007,1.766739
76.310627,1.605860
76.310627,3.777731
76.310627,6.001529
76.310627,6.778760
76.311633,5.481148
76.358068,3.816917
76.358068,3.437701
76.360001,3.442413
76.360001,3.545211
76.387797,3.517131
76.387797,3.459626
76.387797,3.503669
76.412059,3.359762
76.412059,3.571415
76.433817,3.577137
76.433817,3.575021
76.433817,3.695320
76.433817,3.548961
76.436167,3.737583
76.481862,3.618871
76.481862,3.690271
76.481862,3.665990
76.481862,3.675126
76.483245,3.778837
76.483245,3.725226
76.507873,3.698589
76.508860,3.866537
76.508860,3.794030
76.528000,3.828360
76.529537,3.839900
76.531702,3.696041
76.531702,3.879470
76.531702,3.757777
76.576021,3.718543
76.576021,3.804512
76.576021,3.561558
76.577613,3.669260
76.579528,3.548192
76.579528,3.250329
76.627884,3.608197
76.627884,3.030695
76.627884,3.402987
76.638938,3.325144
76.638938,2.823562
76.668341,3.504053
76.669259,3.281005
76.672345,2.875682
76.672345,3.521218
76.699257,3.114837
76.699257,3.524055
76.699257,3.535258
76.721651,3.350194
76.721651,3.675751
76.724256,3.324519
76.724256,3.648585
76.724256,3.531844
76.724256,3.336010
76.724256,3.563001
76.770525,3.341107
76.770525,3.566607
76.772614,3.453568
76.772614,3.079786
76.772614,3.584685
76.772614,2.913906
76.817873,3.491600
76.818414,3.486311
76.818414,3.476791
76.820421,3.614784
76.820421,3.546894
76.820421,3.706282
76.820421,3.915291
76.865236,3.886058
76.865236,3.853507
76.865236,3.703878
76.867563,3.361445
76.867563,3.540739
76.913023,2.826976
76.913023,3.442558
76.913023,3.214461
76.913023,2.939245
76.914544,3.556558
76.914544,2.889385
76.914544,2.804474
76.959359,1.680626
76.960274,2.132156
76.962354,5.161553
76.962354,6.772365
76.986598,5.582551
76.987447,4.603283
77.008013,3.220519
77.008013,3.497707
77.008013,3.594109
77.009005,3.650172
77.009005,3.627045
77.037583,3.421402
77.061851,3.596850
77.061851,3.574252
77.061851,3.559539
77.082379,3.686329
77.082923,3.563337
77.082923,3.738064
77.082923,3.638488
77.082923,3.760614
77.128826,3.817350
77.128826,3.768403
77.128826,3.904953
77.128826,3.811243
77.128826,3.812830
77.191090,3.925676
77.191090,3.857594
77.191090,3.873701
77.192504,3.934427
77.193589,3.772394
77.193589,3.976113
77.193589,3.795569
77.193589,3.879615
77.193589,3.849083
77.242028,3.788453
77.242028,3.826197
77.242028,3.699311
77.244009,3.712870
77.244009,3.660509
77.301934,3.153446
77.301934,3.747680
77.301934,3.378562
77.301934,2.863565
77.301934,3.531604
77.301934,2.600177
77.301934,3.522757
77.325165,3.394861
77.325165,2.877893
77.327127,3.520497
77.327127,3.577089
77.353705,3.474387
77.354695,3.610361
77.354695,3.289131
77.375748,3.717245
77.375748,3.540883
77.377744,3.548817
77.377744,3.623054
77.377744,2.997711
77.425451,3.630939
77.425451,3.312354
77.425451,3.313652
77.425451,3.572857
77.427423,2.756537
77.427423,3.514679
77.472784,3.476599
77.472784,3.155706
77.472784,3.611659
77.474757,3.598340
77.474757,3.685319
77.519363,3.860575
77.519363,3.828408
77.520360,3.970488
77.520360,3.720659
77.521435,3.351925
77.522445,3.489148
77.522445,2.284525
77.569494,3.168255
77.570492,2.679270
77.570492,2.539066
77.570492,3.507179
77.572490,2.476320
77.572490,3.338366
77.572490,1.974354
77.614625,1.637690
77.614625,3.436211
77.614625,5.766797
77.614625,6.941611
77.616624,4.848016
77.616624,3.569059
77.659448,3.455540
77.659448,3.547759
77.659448,3.602523
77.671384,3.713783
77.671384,3.437413
77.700277,3.662096
77.700277,3.432509
77.729609,3.566222
77.731189,3.596609
77.731189,3.396496
77.731189,3.688108
77.731189,3.617813
77.753654,3.692147
77.753654,3.733448
77.753654,3.609880
77.755789,3.794704
77.755789,3.722486
77.799111,3.759172
77.799111,3.822494
77.799111,3.780423
77.799111,3.874903
77.825266,3.787011
77.825266,3.738016
77.844380,3.823408
77.845388,3.694358
77.845388,3.752681
77.871032,3.773596
77.871032,3.669597
77.890231,3.756623
77.891237,3.532854
77.891237,3.505400
77.893232,3.697195
77.893232,2.789280
77.940039,3.538431
77.940039,3.383226
77.940039,3.558673
77.940039,3.354569
77.940039,2.137397
77.951991,3.179746
77.951991,2.816061
77.951991,2.948380
77.951991,3.551269
77.996164,2.909194
77.996164,3.252157
78.088554,3.601177
78.088554,3.047475
78.089563,3.738833
78.092070,3.381447
78.092070,3.535979
78.127122,3.583003
78.127122,3.338558
78.127122,3.653345
78.127122,3.363080
78.127122,3.528334
78.127122,3.515737
78.127122,2.915493
78.127122,3.520641
78.127122,3.275716
78.127122,3.294420
78.127122,3.520353
78.127122,3.200277
78.165291,3.533479
78.166330,3.381687
78.166330,3.436980
78.166330,3.549778
78.215319,3.528238
78.215319,3.583195
78.215319,3.530786
78.215319,3.314085
78.215319,3.639402
78.215870,3.584830
78.215870,3.870239
78.251461,3.897741
78.251461,3.757970
78.251461,3.681473
78.277760,3.312931
78.278766,2.946120
78.280683,3.359281
78.280683,2.376696
78.280683,3.391688
78.280683,2.706100
78.314561,2.992951
78.317553,3.294083
78.317553,2.396121
78.317553,1.819244
78.317553,1.629756
78.348500,2.433143
78.348500,5.354694
78.348500,6.891366
78.348500,5.497495
78.348500,3.827639
78.374671,3.345867
78.374671,3.701859
78.377768,3.559827
78.377768,3.619977
78.377768,3.570309
78.377768,3.258840
78.442638,3.587378
78.442638,3.414382
78.442638,3.572329
78.442638,3.542807
78.442638,3.492706
78.473735,3.594013
78.473735,3.486360
78.473735,3.634305
78.473735,3.557375
78.476763,3.513814
78.476763,3.638392
78.476763,3.679934
78.512607,3.656374
78.512607,3.779943
78.547804,3.692195
78.548805,3.746671
78.585860,3.711379
78.586142,3.668779
78.586142,3.743209
78.586142,3.555548
78.586142,3.590744
78.620635,3.591272
78.621153,3.578050
78.647836,3.716620
78.648875,3.500255
78.648875,3.639642
78.652843,3.486600
78.652843,3.388755
78.652843,3.592042
78.652843,3.241723
78.652843,2.970161
78.652843,3.483859
78.652843,3.271774
78.684604,3.443231
78.728600,3.452462
78.728600,3.355387
78.728600,3.656567
78.728600,3.398083
78.728600,3.521603
78.728600,3.557952
78.731431,3.313220
78.731431,3.601754
78.766503,3.000116
78.766503,3.308748
78.766503,3.486888
78.766503,2.870393
78.798463,3.534393
78.799459,3.078103
78.799459,3.411497
78.799459,3.443856
78.799459,3.009732
78.804522,3.502274
78.804522,3.434384
78.804522,2.846881
78.804522,3.533960
78.839954,3.266677
78.878525,3.418277
78.878525,3.491841
78.878525,3.531027
78.878525,3.504727
78.915329,2.983624
78.915329,3.459386
78.915329,3.319037
